evm.model.A01.534	XP_022548080.1	100	109	0	0	1	109	1	109	1.19E-68	226	100
evm.model.A01.534	XP_009112255.1	100	109	0	0	1	109	1	109	3.36E-68	226	100
evm.model.A01.534	XP_013609453.1	97.248	109	2	1	1	109	1	108	2.36E-64	216	98.17
evm.model.A01.534	XP_013688472.1	97.248	109	2	1	1	109	1	108	2.52E-64	216	98.17
evm.model.A01.534	XP_022565399.1	97.248	109	2	1	1	109	1	108	2.99E-64	216	98.17
evm.model.A01.534	XP_018453276.1	95.413	109	4	1	1	109	1	108	1.17E-62	211	97.25
evm.model.A01.534	XP_024016641.1	83.486	109	17	1	1	109	1	108	1.84E-53	187	90.83
evm.model.A01.534	XP_006409706.1	83.486	109	17	1	1	109	1	108	1.96E-53	187	90.83
evm.model.A01.534	NP_001118301.1	79.091	110	18	2	1	109	1	106	2.79E-48	171	85.45
evm.model.A01.534	NP_001323965.1	79.091	110	18	2	1	109	1	106	3.28E-48	171	85.45
evm.model.A01.534	XP_010490196.1	79.091	110	18	2	1	109	1	106	9.53E-48	171	85.45
evm.model.A01.534	NP_565352.1	79.091	110	18	2	1	109	1	106	2.43E-47	171	85.45
evm.model.A01.534	XP_006297616.1	77.982	109	21	1	1	109	1	106	2.48E-47	171	87.16
evm.model.A01.534	XP_010413816.1	79.091	110	18	2	1	109	1	106	2.69E-47	171	86.36
evm.model.A01.534	XP_002883772.1	80	110	17	2	1	109	1	106	7.78E-38	146	85.45
evm.model.A01.534	XP_021592407.1	53.153	111	46	4	1	109	2	108	6.90E-22	103	68.47
evm.model.A01.534	XP_031250492.1	53.704	108	41	3	2	109	1	99	1.94E-21	102	68.52
evm.model.A01.534	XP_031250487.1	53.704	108	41	3	2	109	1	99	2.00E-21	102	68.52
evm.model.A01.534	XP_030546692.1	53.211	109	42	4	1	109	2	101	6.06E-21	100	66.97
evm.model.A01.534	XP_023912762.1	52.294	109	38	3	1	109	2	96	2.32E-20	99	65.14
evm.model.A01.534	XP_010533117.1	56.25	112	43	2	2	109	3	112	3.99E-20	98.6	66.96
evm.model.A01.534	XP_021912428.1	52.586	116	46	3	1	108	2	116	8.64E-20	97.8	62.93
evm.model.A01.534	XP_004139287.1	49.074	108	38	2	2	109	1	91	9.80E-20	97.4	65.74
evm.model.A01.534	XP_010535841.1	49.219	128	44	5	2	109	3	129	1.02E-19	97.4	60.16
evm.model.A01.534	XP_008801904.1	50	120	36	5	1	109	2	108	2.82E-19	96.3	62.5
evm.model.A01.534	XP_022755194.1	51.376	109	46	2	1	109	2	103	4.28E-19	95.5	65.14
evm.model.A01.534	XP_030954667.1	50.459	109	38	3	1	109	2	94	4.35E-19	95.5	65.14
evm.model.A01.534	XP_009363949.1	50	116	45	3	1	109	1	110	6.56E-19	95.1	62.07
evm.model.A01.534	XP_010927356.1	49.123	114	47	4	1	109	2	109	8.71E-19	94.7	63.16
evm.model.A01.534	XP_008354350.1	51.327	113	48	3	1	109	1	110	1.10E-18	94.4	62.83
evm.model.A01.534	XP_003609458.1	50.926	108	35	2	3	109	12	102	1.47E-18	94	60.19
evm.model.A01.534	XP_008338579.2	52.212	113	47	3	1	109	1	110	1.59E-18	94	65.49
evm.model.A01.534	XP_004287262.1	54.128	109	43	2	1	109	1	102	1.64E-18	94	64.22
evm.model.A01.534	XP_008457220.1	48.148	108	39	2	2	109	1	91	2.12E-18	93.6	63.89
evm.model.A01.534	NP_001291331.1	51.376	109	33	5	1	109	20	108	2.20E-18	93.6	63.3
evm.model.A01.534	XP_021809087.1	50.459	109	49	2	1	109	1	104	2.62E-18	93.2	62.39
evm.model.A01.534	XP_012081161.1	54.128	109	44	4	1	109	2	104	3.95E-18	92.8	70.64
evm.model.A01.534	XP_009358548.1	52.212	113	47	3	1	109	1	110	4.08E-18	92.8	63.72
evm.model.A01.534	XP_019702324.1	50	112	45	5	1	108	2	106	4.95E-18	92.4	65.18
evm.model.A01.534	XP_023538596.1	50	108	34	3	2	109	1	88	5.19E-18	92.4	62.04
evm.model.A01.534	XP_022938169.1	50	108	34	3	2	109	1	88	5.89E-18	92.4	62.04
evm.model.A01.534	XP_011020221.1	47.154	123	41	5	1	109	1	113	7.46E-18	92	60.16
evm.model.A01.534	XP_031098900.1	61.972	71	23	1	43	109	6	76	7.77E-18	85.5	73.24
evm.model.A01.534	XP_008793953.1	50.909	110	45	4	4	109	5	109	8.11E-18	92	63.64
evm.model.A01.534	XP_027173463.1	62.857	70	22	1	44	109	17	86	8.29E-18	90.9	75.71
evm.model.A01.534	XP_010250251.1	44.954	109	38	2	1	109	2	88	1.09E-17	91.7	59.63
evm.model.A01.534	XP_027066166.1	62.857	70	22	1	44	109	17	86	1.24E-17	91.3	77.14
evm.model.A01.534	XP_022965723.1	49.074	108	35	3	2	109	1	88	1.88E-17	90.9	61.11
evm.model.A01.534	XP_024183649.1	51.376	109	40	2	1	109	2	97	1.93E-17	90.9	61.47
evm.model.A01.534	XP_027173462.1	62.857	70	22	1	44	109	17	86	2.04E-17	90.9	75.71
evm.model.A01.534	XP_006287652.1	49.057	106	43	3	13	109	7	110	2.34E-17	90.5	60.38
evm.model.A01.534	XP_007202169.2	51.351	111	38	4	1	109	1	97	2.37E-17	90.5	61.26
evm.model.A01.534	XP_012447639.1	48.624	109	48	2	1	109	2	102	2.66E-17	90.5	63.3
evm.model.A01.534	XP_008242871.1	51.351	111	38	4	1	109	1	97	3.05E-17	90.1	61.26
evm.model.A01.534	XP_022893403.1	62.857	70	22	1	44	109	17	86	3.14E-17	90.1	74.29
evm.model.A01.534	XP_006400608.1	50.485	103	45	2	13	109	7	109	3.19E-17	90.1	59.22
evm.model.A01.534	XP_027069738.1	65.714	70	20	2	44	109	17	86	3.32E-17	90.1	75.71
evm.model.A01.534	XP_028760774.1	48.624	109	41	3	1	109	2	95	3.51E-17	90.1	62.39
evm.model.A01.534	XP_017982022.1	53.636	110	45	3	1	109	2	106	3.87E-17	90.1	70.91
evm.model.A01.534	XP_028781583.1	48.624	109	41	3	1	109	2	95	4.98E-17	89.7	62.39
evm.model.A01.534	XP_017602968.1	50.459	109	46	2	1	109	2	102	7.45E-17	89.4	65.14
evm.model.A01.534	XP_031107385.1	64.286	70	21	1	44	109	18	87	7.55E-17	89	74.29
evm.model.A01.534	XP_030473100.1	51.376	109	46	3	1	109	2	103	8.15E-17	89	63.3
evm.model.A01.534	XP_022732641.1	53.211	109	42	2	1	109	2	101	8.26E-17	89	69.72
evm.model.A01.534	XP_006453112.1	50	110	39	3	1	109	2	96	8.36E-17	89	61.82
evm.model.A01.534	XP_030468836.1	48.624	109	49	2	1	109	2	103	1.22E-16	88.6	59.63
evm.model.A01.534	XP_030468835.1	48.624	109	49	2	1	109	2	103	1.27E-16	88.6	59.63
evm.model.A01.534	XP_019183810.1	58.667	75	29	1	37	109	13	87	1.29E-16	88.6	72
evm.model.A01.534	XP_018683204.1	84.444	45	7	0	65	109	65	109	1.47E-16	82.4	91.11
evm.model.A01.534	XP_009798559.1	60.563	71	24	1	43	109	17	87	1.59E-16	88.2	73.24
evm.model.A01.534	XP_021641898.1	46.364	110	46	4	3	108	4	104	2.06E-16	87.8	67.27
evm.model.A01.534	XP_016475231.1	60.563	71	24	1	43	109	17	87	2.20E-16	87.8	73.24
evm.model.A01.534	XP_019255964.1	61.429	70	23	1	44	109	18	87	2.24E-16	87.8	74.29
evm.model.A01.534	XP_009608575.1	61.429	70	23	1	44	109	18	87	2.59E-16	87.4	74.29
evm.model.A01.534	XP_028062938.1	64.789	71	20	1	44	109	20	90	3.21E-16	87.4	73.24
evm.model.A01.534	XP_028062939.1	64.789	71	20	1	44	109	20	90	3.27E-16	87	73.24
evm.model.A01.534	XP_028547721.1	54.762	84	34	1	30	109	11	94	3.68E-16	86.3	66.67
evm.model.A01.534	XP_010047094.1	50.909	110	44	4	1	109	2	102	4.13E-16	87	62.73
evm.model.A01.534	XP_012840311.1	50.926	108	31	4	2	109	87	172	4.25E-16	87.4	61.11
evm.model.A01.534	XP_019067185.1	60.563	71	25	1	41	108	18	88	4.35E-16	87	74.65
evm.model.A01.534	XP_004251735.1	60.563	71	25	1	41	108	18	88	4.90E-16	86.7	74.65
evm.model.A01.534	XP_028083128.1	49.541	109	34	4	1	109	2	89	5.53E-16	86.7	60.55
evm.model.A01.534	XP_028083129.1	49.541	109	34	4	1	109	2	89	5.61E-16	86.7	60.55
evm.model.A01.534	XP_028083127.1	49.541	109	34	4	1	109	2	89	5.78E-16	86.7	60.55
evm.model.A01.534	XP_018725119.1	50.909	110	44	4	1	109	2	102	6.09E-16	86.7	62.73
evm.model.A01.534	XP_017239049.1	71.429	56	16	0	54	109	30	85	6.18E-16	86.7	82.14
evm.model.A01.534	XP_009416857.1	75	52	13	0	58	109	60	111	6.41E-16	86.7	88.46
evm.model.A01.534	XP_020688503.1	54.762	84	34	1	30	109	11	94	6.74E-16	86.7	66.67
evm.model.A01.534	XP_021276250.1	53.211	109	48	2	1	109	2	107	8.08E-16	86.3	70.64
evm.model.A01.534	XP_010241616.1	60.294	68	26	1	43	109	19	86	8.26E-16	86.3	75
evm.model.A01.534	XP_002530758.2	48.624	109	50	3	1	109	27	129	9.01E-16	86.3	64.22
evm.model.A01.534	XP_015061738.1	60.563	71	25	1	41	108	18	88	1.02E-15	85.9	74.65
evm.model.A01.534	XP_016579909.1	76.471	51	12	0	59	109	39	89	1.03E-15	85.9	88.24
evm.model.A01.534	NP_568394.2	49.485	97	48	1	13	109	7	102	1.12E-15	85.9	59.79
evm.model.A01.534	XP_006350119.1	60.563	71	25	1	41	108	18	88	1.25E-15	85.5	73.24
evm.model.A01.534	XP_019226999.1	64.286	70	20	2	44	108	16	85	1.31E-15	85.5	75.71
evm.model.A01.534	XP_019414224.1	46.226	106	32	2	4	109	2	82	1.33E-15	85.5	58.49
evm.model.A01.534	XP_003570331.1	67.213	61	20	0	49	109	69	129	1.43E-15	85.5	78.69
evm.model.A01.534	XP_020083022.1	73.077	52	14	0	58	109	57	108	1.46E-15	85.5	88.46
evm.model.A01.534	XP_024048212.1	45.299	117	33	4	1	109	2	95	1.49E-15	84	57.26
evm.model.A01.599	XP_009126364.1	100	122	0	0	1	122	1	122	1.06E-83	249	100
evm.model.A01.599	XP_013591448.1	99.18	122	1	0	1	122	1	122	2.53E-83	248	100
evm.model.A01.599	XP_018467822.1	85.246	122	18	0	1	122	1	122	2.55E-70	215	90.16
evm.model.A01.599	XP_009126375.1	73.77	122	32	0	1	122	1	122	3.90E-63	197	86.07
evm.model.A01.599	XP_013594558.1	74.194	124	30	1	1	122	1	124	6.25E-62	194	86.29
evm.model.A01.599	XP_013623416.1	86.667	105	14	0	1	105	1	105	3.03E-59	186	92.38
evm.model.A01.599	XP_006398259.1	55.645	124	51	3	1	122	1	122	1.16E-37	132	68.55
evm.model.A01.599	XP_009101573.1	52.941	119	52	2	5	121	2	118	1.84E-35	127	70.59
evm.model.A01.599	XP_020875220.1	50	124	57	3	1	121	1	122	2.94E-35	127	69.35
evm.model.A01.599	XP_010437954.1	53.968	126	53	2	1	122	1	125	4.78E-35	126	65.08
evm.model.A01.599	NP_194938.4	55.285	123	53	2	1	122	1	122	5.38E-35	126	66.67
evm.model.A01.599	XP_010432772.1	53.968	126	53	2	1	122	1	125	7.16E-35	125	65.08
evm.model.A01.599	XP_010447439.1	53.175	126	54	2	1	122	1	125	1.38E-34	125	65.08
evm.model.A01.599	NP_680754.1	52	125	54	4	1	121	1	123	3.74E-34	124	68
evm.model.A01.599	XP_010432771.1	52	125	54	4	1	121	1	123	4.71E-34	124	68
evm.model.A01.599	XP_013597356.1	51.261	119	54	2	5	121	2	118	7.99E-34	123	68.91
evm.model.A01.599	XP_010437953.1	51.2	125	55	4	1	121	1	123	9.48E-34	123	68
evm.model.A01.599	XP_010447438.1	50.4	125	56	4	1	121	1	123	1.10E-33	122	68.8
evm.model.A01.599	XP_020875413.1	53.659	123	55	2	1	122	1	122	3.21E-33	121	65.04
evm.model.A01.599	XP_018479472.1	49.58	119	56	2	5	121	2	118	3.43E-33	121	68.07
evm.model.A01.599	XP_006398260.2	51.181	127	56	3	1	122	1	126	1.53E-32	120	64.57
evm.model.A01.599	NP_567887.1	50.4	125	56	4	1	121	1	123	2.46E-32	119	68
evm.model.A01.599	XP_006285276.1	48.387	124	60	3	1	121	1	123	3.16E-32	119	65.32
evm.model.A01.599	XP_018465255.1	49.091	110	53	2	5	114	2	108	1.29E-30	114	71.82
evm.model.A01.599	XP_006412513.1	48.092	131	58	4	1	121	1	131	2.65E-30	114	59.54
evm.model.A01.599	XP_006450371.1	43.697	119	63	2	7	122	6	123	3.97E-27	106	61.34
evm.model.A01.599	XP_024164591.1	45.238	126	62	4	1	122	1	123	1.47E-25	102	61.9
evm.model.A01.599	XP_009128824.1	46.552	116	54	4	5	117	2	112	4.91E-25	100	64.66
evm.model.A01.599	XP_013677059.1	45.69	116	55	4	5	117	2	112	9.15E-25	100	64.66
evm.model.A01.599	XP_013694358.1	47.2	125	61	3	1	122	1	123	2.41E-24	99.4	64
evm.model.A01.599	XP_013675604.1	47.458	118	51	5	5	119	2	111	2.43E-24	99.4	64.41
evm.model.A01.599	XP_011459157.1	41.176	119	67	2	7	122	2	120	3.51E-24	98.6	62.18
evm.model.A01.599	XP_013619960.1	47.458	118	51	5	5	119	2	111	4.67E-24	98.6	63.56
evm.model.A01.599	XP_030926576.1	39.496	119	67	3	7	122	6	122	1.04E-23	97.4	63.87
evm.model.A01.599	XP_020872453.1	45.536	112	56	3	13	121	13	122	1.17E-23	97.4	63.39
evm.model.A01.599	XP_013620080.1	44.828	116	56	4	5	117	2	112	2.65E-23	96.3	64.66
evm.model.A01.599	XP_013675565.1	46.61	118	52	5	5	119	2	111	2.72E-23	96.7	62.71
evm.model.A01.599	XP_013675020.1	44.828	116	56	4	5	117	2	112	2.77E-23	96.3	63.79
evm.model.A01.599	XP_010099858.2	38.333	120	70	2	7	122	4	123	7.29E-23	95.5	61.67
evm.model.A01.599	XP_023906063.1	38.655	119	68	3	7	122	6	122	9.32E-23	95.1	63.03
evm.model.A01.599	XP_013675603.1	46.61	118	54	5	5	119	2	113	1.15E-22	95.1	63.56
evm.model.A01.599	XP_013619959.1	46.61	118	54	5	5	119	2	113	2.38E-22	94.4	62.71
evm.model.A01.599	XP_007043227.1	38.462	117	67	3	9	122	8	122	5.00E-21	90.9	61.54
evm.model.A01.599	XP_007227173.1	38.4	125	72	3	1	122	1	123	7.76E-21	90.1	56.8
evm.model.A01.599	XP_019433596.1	40.708	113	62	2	3	110	2	114	1.29E-20	89.7	58.41
evm.model.A01.599	XP_009128813.1	45.763	118	53	6	5	119	2	111	1.37E-20	89.7	62.71
evm.model.A01.599	XP_011039727.1	38.655	119	69	2	7	122	6	123	2.46E-20	89	57.14
evm.model.A01.599	XP_016704590.1	37.288	118	69	3	8	122	7	122	4.21E-20	88.2	59.32
evm.model.A01.599	XP_012464303.1	39.2	125	70	4	1	122	1	122	7.82E-20	87.8	57.6
evm.model.A01.599	XP_002527515.1	39.831	118	67	2	8	122	7	123	8.86E-20	87.4	54.24
evm.model.A01.599	XP_022748827.1	39.655	116	61	4	12	122	11	122	1.25E-19	87	59.48
evm.model.A01.599	XP_017617499.1	38.4	125	71	4	1	122	1	122	1.35E-19	87	57.6
evm.model.A01.599	XP_007043226.2	36.975	119	70	3	7	122	6	122	1.77E-19	86.7	59.66
evm.model.A01.599	XP_016675584.1	37.288	118	69	3	8	122	7	122	1.77E-19	86.7	58.47
evm.model.A01.599	XP_019434310.1	37.903	124	70	4	2	122	3	122	1.89E-19	86.7	58.06
evm.model.A01.599	XP_010546543.1	44.715	123	63	3	3	122	2	122	2.10E-19	86.7	62.6
evm.model.A01.599	XP_021691295.1	37.815	119	71	1	7	122	6	124	2.27E-19	86.7	50.42
evm.model.A01.599	XP_010546544.1	44.715	123	63	3	3	122	2	122	2.61E-19	86.3	62.6
evm.model.A01.599	XP_021298646.1	38.261	115	66	3	11	122	16	128	2.87E-19	86.3	61.74
evm.model.A01.599	XP_007142941.1	38.793	116	69	2	7	121	3	117	3.00E-19	85.9	56.03
evm.model.A01.599	XP_020236430.1	40	125	69	4	1	122	1	122	3.11E-19	86.3	56
evm.model.A01.599	XP_030534129.1	40.65	123	70	3	1	122	1	121	5.38E-19	85.5	52.85
evm.model.A01.599	XP_019427410.1	36.522	115	67	2	11	121	11	123	6.98E-19	85.1	56.52
evm.model.A01.599	XP_011459159.1	40.984	122	65	3	7	122	6	126	8.83E-19	85.1	58.2
evm.model.A01.599	XP_028760725.1	40.741	108	60	2	18	122	19	125	9.86E-19	85.1	58.33
evm.model.A01.599	XP_012573732.1	36.29	124	75	3	1	122	1	122	9.94E-19	84.7	58.06
evm.model.A01.599	XP_007142944.1	37.931	116	70	2	7	121	3	117	1.48E-18	84.3	55.17
evm.model.A01.599	XP_007134491.1	37.069	116	71	2	7	121	3	117	1.58E-18	84.3	56.03
evm.model.A01.599	XP_012076508.1	38.4	125	73	2	1	122	1	124	1.82E-18	84.3	52.8
evm.model.A01.599	XP_027341582.1	43.089	123	68	2	1	122	1	122	2.61E-18	84	59.35
evm.model.A01.599	XP_012093119.1	39.496	119	66	3	9	122	8	125	3.18E-18	83.6	52.94
evm.model.A01.599	XP_007158655.1	38.843	121	66	3	7	122	2	119	3.98E-18	83.2	56.2
evm.model.A01.599	XP_027915935.1	37.6	125	73	3	1	121	1	124	8.27E-18	82.8	54.4
evm.model.A01.599	XP_019436135.1	32.773	119	76	2	7	122	6	123	1.15E-17	82	55.46
